site,param,value,off_action,reg_action,win_mean,cf_mean,debt_mean,owner_mean,base_win,base_cf,base_debt,base_owner,win_delta,cf_delta,debt_delta,owner_delta,improved_all
Portland,expansion_star_fa_delta,-1.0,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.32938581462217253,12.246108042104622,4.112027995194051,249.9282373237207,0.3292684318929946,10.794351119095763,41.95411804814745,218.24286153216036,0.00011738272917793946,1.4517569230088583,37.842090052953395,31.685375791560347,1
Portland,expansion_star_fa_delta,-2.0,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.32938581462217253,12.246108042104622,4.112027995194051,249.9282373237207,0.3292684318929946,10.794351119095763,41.95411804814745,218.24286153216036,0.00011738272917793946,1.4517569230088583,37.842090052953395,31.685375791560347,1
Portland,expansion_star_fa_delta,-3.0,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.32938581462217253,12.246108042104622,4.112027995194051,249.9282373237207,0.3292684318929946,10.794351119095763,41.95411804814745,218.24286153216036,0.00011738272917793946,1.4517569230088583,37.842090052953395,31.685375791560347,1
Portland,expansion_media_bonus,0.0,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.32938581462217253,12.151974968647309,4.112027995194051,244.92481481711778,0.3292684318929946,10.69553354563845,41.95411804814745,213.05985885565417,0.00011738272917793946,1.4564414230088598,37.842090052953395,31.864955961463608,1
Portland,expansion_media_bonus,0.03,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.32938581462217253,12.246108042104622,4.112027995194051,249.9282373237207,0.3292684318929946,10.794351119095763,41.95411804814745,218.24286153216036,0.00011738272917793946,1.4517569230088583,37.842090052953395,31.685375791560347,1
Portland,expansion_media_bonus,0.06,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.32938581462217253,12.340241115561934,4.112027995194051,255.07583347116739,0.3292684318929946,10.89189144187575,41.95411804814745,223.5755714195002,0.00011738272917793946,1.4483496736861845,37.842090052953395,31.500262051667193,1
Toronto,win_eta_fatigue,0.3,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.34120835089295526,12.812288395897657,4.112027995194051,250.756167173078,0.3410768604383841,11.360409537461782,41.95411804814745,219.10146498177295,0.00013149045457117037,1.4518788584358742,37.842090052953395,31.654702191305063,1
Toronto,win_eta_fatigue,0.6,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.3394969244634153,12.798102124458772,4.112027995194051,250.63550788642922,0.3393673254322809,11.346238936697247,41.95411804814745,218.9763264052447,0.00012959903113440863,1.451863187761525,37.842090052953395,31.659181481184532,1
Toronto,win_eta_fatigue,0.9,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.33785191973906703,12.78446643253825,4.112027995194051,250.51978913211695,0.33772418705546836,11.33261870788908,41.95411804814745,218.8563146910488,0.00012773268359866918,1.45184772464917,37.842090052953395,31.66347444106816,1
Toronto,travel_cost_beta,0.6,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.3394969244634153,12.860469804434004,4.112027995194051,250.63550788642922,0.3393673254322809,11.408606616672479,41.95411804814745,218.9763264052447,0.00012959903113440863,1.451863187761525,37.842090052953395,31.659181481184532,1
Toronto,travel_cost_beta,1.2,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.3394969244634153,12.798102124458772,4.112027995194051,250.63550788642922,0.3393673254322809,11.346238936697247,41.95411804814745,218.9763264052447,0.00012959903113440863,1.451863187761525,37.842090052953395,31.659181481184532,1
Toronto,travel_cost_beta,1.8,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.3394969244634153,12.73573444448354,4.112027995194051,250.63550788642922,0.3393673254322809,11.283871256722017,41.95411804814745,218.9763264052447,0.00012959903113440863,1.4518631877615231,37.842090052953395,31.659181481184532,1
Toronto,compete_revenue_beta,0.02,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.3394969244634153,12.798102124458772,4.112027995194051,250.63550788642922,0.3393673254322809,11.346238936697247,41.95411804814745,218.9763264052447,0.00012959903113440863,1.451863187761525,37.842090052953395,31.659181481184532,1
Toronto,compete_revenue_beta,0.04,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.3394969244634153,12.798102124458772,4.112027995194051,250.63550788642922,0.3393673254322809,11.346238936697247,41.95411804814745,218.9763264052447,0.00012959903113440863,1.451863187761525,37.842090052953395,31.659181481184532,1
Toronto,compete_revenue_beta,0.06,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.3394969244634153,12.798102124458772,4.112027995194051,250.63550788642922,0.3393673254322809,11.346238936697247,41.95411804814745,218.9763264052447,0.00012959903113440863,1.451863187761525,37.842090052953395,31.659181481184532,1
Toronto,expansion_bidding_delta,1.0,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.3394969244634153,12.836475038126496,4.112027995194051,250.63550788642922,0.3393673254322809,11.369767479079908,41.95411804814745,218.9763264052447,0.00012959903113440863,1.4667075590465881,37.842090052953395,31.659181481184532,1
Toronto,expansion_bidding_delta,2.0,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.3394969244634153,12.798102124458772,4.112027995194051,250.63550788642922,0.3393673254322809,11.346238936697247,41.95411804814745,218.9763264052447,0.00012959903113440863,1.451863187761525,37.842090052953395,31.659181481184532,1
Toronto,expansion_bidding_delta,3.0,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.3394969244634153,12.757737124458775,4.112027995194051,250.63550788642922,0.3393673254322809,11.313244413472177,41.95411804814745,218.9763264052447,0.00012959903113440863,1.444492710986598,37.842090052953395,31.659181481184532,1
Toronto,expansion_star_fa_delta,-1.0,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.3394969244634153,12.798102124458772,4.112027995194051,250.63550788642922,0.3393673254322809,11.346238936697247,41.95411804814745,218.9763264052447,0.00012959903113440863,1.451863187761525,37.842090052953395,31.659181481184532,1
Toronto,expansion_star_fa_delta,-2.0,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.3394969244634153,12.798102124458772,4.112027995194051,250.63550788642922,0.3393673254322809,11.346238936697247,41.95411804814745,218.9763264052447,0.00012959903113440863,1.451863187761525,37.842090052953395,31.659181481184532,1
Toronto,expansion_star_fa_delta,-3.0,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.3394969244634153,12.798102124458772,4.112027995194051,250.63550788642922,0.3393673254322809,11.346238936697247,41.95411804814745,218.9763264052447,0.00012959903113440863,1.451863187761525,37.842090052953395,31.659181481184532,1
Toronto,expansion_media_bonus,0.0,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.3394969244634153,12.703969051001462,4.112027995194051,245.6076285290584,0.3393673254322809,11.247421363239933,41.95411804814745,213.76793868335045,0.00012959903113440863,1.4565476877615282,37.842090052953395,31.839689845707937,1
Toronto,expansion_media_bonus,0.03,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.3394969244634153,12.798102124458772,4.112027995194051,250.63550788642922,0.3393673254322809,11.346238936697247,41.95411804814745,218.9763264052447,0.00012959903113440863,1.451863187761525,37.842090052953395,31.659181481184532,1
Toronto,expansion_media_bonus,0.06,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.3394969244634153,12.892235197916087,4.112027995194051,255.80814142615216,0.3393673254322809,11.443779259477234,41.95411804814745,224.3350244560662,0.00012959903113440863,1.448455938438853,37.842090052953395,31.473116970085954,1
